,fc
AC016773.2,0.0320284350853886
AC016821.1,-2.85181042065727
AC016831.4,-2.92581336119139
AC016831.6,0.846104071880199
AC016866.1,-0.11967493232649
AC016876.2,0.361910825430645
AC016876.3,0.73165902493018
AC016876.4,1.45392698430743
AC016907.2,0.140448486414139
AC016910.2,-0.479672230230769
AC016924.1,-4.5085583429222
AC016957.2,-0.10187257168371
AC016959.1,2.72227382005098
AC017033.1,-0.355765830363694
AC017048.3,-4.56216828339917
AC017071.1,-5.9275353210311
AC017083.3,-0.457967243003327
AC017100.1,0.355151569699494
AC017104.1,0.691573042212748
AC017104.4,0.417075358131153
AC017116.2,-0.311400015954761
AC018413.1,0.289091654384395
AC018475.1,-0.79480388016948
AC018512.1,7.32283691828415
AC018521.1,-0.456334649173405
AC018521.5,-0.417215537390392
AC018521.6,-22.5791859488684
AC018523.2,2.31709404923779
AC018529.3,-0.0960362225484372
AC018553.1,-0.423759999798823
AC018553.2,1.05925583249198
AC018628.2,0.128470853271936
AC018629.1,0.566078335352531
AC018630.2,1.75824648665577
AC018638.1,1.7124154689379
AC018638.2,-0.353240397568845
AC018638.4,-1.13770226882832
AC018638.7,-0.461192368290168
AC018638.8,-6.72358789122644
AC018645.3,-1.14435085996772
AC018647.2,0.869463095331667
AC018665.1,0.315576685587197
AC018680.1,-4.78324823162061
AC018690.1,-0.239455082782091
AC018695.6,-2.05937270587568
AC018695.9,1.15480947756595
AC018697.1,-4.62284449015153
AC018735.1,-0.628698395732604
AC018737.2,-2.53700709868677
AC018738.1,-0.414010590186916
AC018754.1,-23.3062058334328
AC018755.3,-0.164214303989567
AC018809.2,-0.353546753639444
AC018809.3,-0.214975713215276
AC018845.3,1.41522419541554
AC018868.1,-0.227025555904571
AC018868.2,-5.16223449828795
AC018892.3,0.585207929933613
AC018926.1,0.0303731720673634
AC018926.2,-1.31447533876726
AC018926.3,0.247086986264169
AC019068.1,0.244775164736474
AC019069.1,0.635709583583531
AC019080.1,-1.64260361939224
AC019080.5,-4.00768320470729
AC019084.1,-4.2359956512814
AC019127.1,1.05402142383821
AC019129.1,1.05259190567003
AC019129.2,-4.08569679421267
AC019131.2,1.11394280493541
AC019171.1,0.305585457308136
AC019205.1,-0.22561167139181
AC019206.1,-0.559707043797142
AC019226.1,-0.633444594645745
AC019257.2,2.10014233346534
AC019294.2,-0.314677509637352
AC019322.6,0.529742748464819
AC020550.2,0.306014981366529
AC020558.3,-3.34350465259216
AC020604.1,2.10281238922129
AC020629.1,-4.15301052579898
AC020658.1,-0.291529410936991
AC020658.2,0.847516689977134
AC020661.1,-1.77464429775477
AC020663.3,-0.237436806549905
AC020663.4,-1.94009064594718
AC020688.1,0.440008588257157
AC020763.2,-0.109655665810449
AC020763.3,-1.40711719105083
AC020763.4,0.519921876451305
AC020765.2,0.133815501184125
AC020893.1,1.58353245221811
AC020899.1,-0.824708641836704
AC020904.2,0.461597136588199
AC020907.1,-0.10965566581045
AC020907.2,-3.85769842807129
AC020907.5,0.0662990483086126
AC020910.5,0.0809136965932529
AC020910.6,-3.51231674494011
AC020915.3,2.3860777106467
AC020915.4,-2.29493220776725
AC020915.5,-1.07939586483373
AC020916.1,0.0493853529591216
AC020916.2,1.23100825327516
AC020917.4,-0.423508635330214
AC020922.3,-0.353068096519595
AC020923.1,0.713751422691893
AC020928.2,1.79744363885708
AC020931.1,-3.32110169912557
AC020934.1,-0.617258978599106
AC020978.3,-21.6828185058702
AC020978.5,-1.28971885642431
AC020978.7,-0.582626419489349
AC020978.9,-0.85927620022602
AC021016.1,-0.0180834949873086
AC021016.2,-1.07620653245541
AC021028.1,2.05190743083265
AC021037.1,1.66815297366724
AC021074.1,-0.279687445636051
AC021087.1,-3.91800411096325
AC021087.5,1.74331371703832
AC021106.1,1.45094322743531
AC021106.2,-3.24192555990284
AC021106.3,-0.130585116990829
AC021127.1,2.13900564135553
AC021148.1,2.21922233612286
AC021231.2,0.106082987805454
AC021321.1,0.828883852968365
AC021422.2,-3.58202585033228
AC021483.2,-0.0633346928082778
AC021491.2,-4.62284449015153
AC021660.3,-21.8656424299882
AC021723.1,-1.58280498924446
AC021752.1,-0.0733749307110418
AC021851.1,-7.03730270069775
AC021945.1,2.69330802795671
AC022007.1,-0.437799651001493
AC022028.2,0.385466406718114
AC022079.1,-4.863336830607
AC022098.1,0.551310633201354
AC022098.4,1.46814272871606
AC022107.1,1.2289381733376
AC022137.1,1.40538910608535
AC022137.3,0.115913093994992
AC022149.1,-0.15585386548249
AC022150.4,0.607998275738062
AC022154.1,-8.67624011459428
AC022167.2,-0.380119565821483
AC022182.1,-4.44234837272168
AC022210.1,-0.378576018568133
AC022210.2,1.74476955267161
AC022211.3,0.190729059552141
AC022211.5,-1.02732806429008
AC022217.2,0.59621762069481
AC022217.4,-0.300976614607508
AC022239.1,-0.307868521297658
AC022306.1,-3.10062737896878
AC022306.3,0.610632048000364
AC022336.3,0.269562058157788
AC022336.4,4.7013773515759
AC022364.1,0.393845327130491
AC022395.1,-2.10452921780355
AC022400.10,-0.110662553784797
AC022400.4,-0.257704548732836
AC022400.6,-1.36730162759881
AC022400.7,-2.59681796287808
AC022400.8,0.470169742439659
AC022400.9,0.1896569813249
AC022413.2,-0.162594353633859
AC022413.3,-0.452528549925222
AC022414.1,-1.23243400265894
AC022415.2,0.492217226867059
AC022417.1,-0.00302788931019774
AC022497.1,0.701876243984873
AC022506.2,0.901289149212383
AC022558.3,0.281646188671638
AC022596.2,1.86095025187568
AC022613.1,-0.546750152481913
AC022613.2,0.836812699607641
AC022762.2,0.310941883875049
AC022784.1,0.396974563499818
AC022795.1,-0.130407511899656
AC022868.1,-1.2956506393374
AC022916.1,0.595808193520567
AC022966.2,0.503711759502219
AC022968.1,0.107665309731129
AC023024.2,-0.439936775056917
AC023043.4,0.35137172040271
AC023157.2,1.01474546527385
AC023302.1,-1.92521552626194
AC023389.3,-4.44234837272168
AC023483.1,-4.92758821510964
AC023509.1,-0.402305726774361
AC023509.3,0.915497634622568
AC023509.4,-0.0232099507986101
AC023813.2,-3.12131335134269
AC023813.3,-0.285590021707362
AC023818.1,1.23474494450143
AC023830.4,-2.13564138693777
AC023906.5,1.55315598702443
AC023908.3,0.270850162873385
AC023983.1,-4.44234837272168
AC024060.2,-0.651462815403818
AC024075.2,0.335834402902749
AC024230.1,-0.146828884129557
AC024243.1,-1.95082849588939
AC024257.3,-0.922351458989792
AC024270.2,1.5924075251655
AC024293.1,-0.489404632624065
AC024361.1,0.0295067022562644
AC024451.2,-0.295703806973301
AC024558.2,0.270335123071681
AC024560.2,0.778842200420649
AC024560.3,-0.646623436780568
AC024568.1,0.569315479660896
AC024575.2,-0.653615480504726
AC024580.1,0.236643526651204
AC024580.2,0.944076831907797
AC024592.2,-4.62284449015153
AC024592.3,-2.64389680254124
AC024610.2,1.19392492550405
AC024619.4,-3.29303486055088
AC024909.1,0.727563246421653
AC024940.2,-1.50886279844063
AC024940.3,-0.36314652155184
AC024940.6,0.222699936897863
AC024941.2,0.101767948012859
AC024958.1,-5.05879106139561
AC025040.2,-0.863002008378893
AC025048.2,0.692217751505324
AC025048.4,-1.66648512050569
AC025048.6,0.0545241415303863
AC025161.1,0.500434005672213
AC025165.3,0.111728608490783
AC025165.5,-0.326043962574528
AC025166.1,0.818219527875499
AC025171.1,0.867097279234234
AC025171.2,-0.437035837075588
AC025171.4,-0.117953025972697
AC025171.5,0.658173771805637
AC025175.1,-3.21485153243513
AC025181.1,-0.861465949283488
AC025181.2,0.956292398808643
AC025198.1,-1.79664886308785
AC025268.1,0.227351985574239
AC025280.3,-6.7095775960662
AC025287.1,-1.95055347119458
AC025287.2,1.85682819378698
AC025287.3,-1.10822953363291
AC025362.1,-0.554155865099478
AC025423.2,1.2531309733407
AC025442.2,-1.55815439861791
AC025449.1,-0.46998379217141
AC025449.2,0.862717343576974
AC025458.1,0.2013744056544
AC025538.1,-2.85854989189278
AC025575.2,-0.125671896844771
AC025580.2,0.109342562145878
AC025594.1,-0.0829007489249576
AC025594.2,-1.658029019243
AC025678.2,-1.58280498924446
AC025678.3,0.812387829426033
AC025682.2,0.28070475655867
AC025754.2,1.49845765753745
AC025774.1,1.38962750691843
AC025857.2,-2.68611145708357
AC026124.2,-0.221699968099273
AC026150.4,-0.805253769466311
AC026167.1,-5.29005086991596
AC026191.1,-1.23593808668637
AC026202.3,2.25607417128237
AC026271.1,0.0223073080977944
AC026271.3,-0.110662553784797
AC026271.5,-0.0400909988364888
AC026273.1,1.34708273678004
AC026304.1,1.98718355527093
AC026316.4,-0.627936901581569
AC026318.1,-0.110662553784797
AC026347.1,-0.174328223226391
AC026356.1,0.51769007455022
AC026362.1,-0.395674296017803
AC026362.2,-0.834274962438683
AC026401.3,-0.110662553784797
AC026403.1,-0.663852872297237
AC026410.3,-0.549092840282768
AC026412.1,-0.709338630761445
AC026412.3,-0.659818077515204
AC026462.1,-0.115683587693513
AC026462.4,0.809221088513655
AC026464.2,-0.110662553784797
AC026464.3,-5.12017321753152
AC026464.4,1.1439433524274
AC026471.1,0.991328465822813
AC026471.6,1.363375487357
AC026689.1,-1.27917128090316
AC026691.1,1.57589683850796
AC026700.1,0.283518398060793
AC026740.1,-0.033912915271093
AC026748.1,0.547870444403976
AC026748.3,0.247555476063913
AC026801.2,0.213135237231181
AC026803.1,-1.76235287953843
AC026877.1,-0.330189841439411
AC026951.1,0.86495026039875
AC026954.2,-0.773884414957137
AC026979.2,0.745250419386434
AC027020.2,0.0571085581728834
AC027031.2,0.0344267533319423
AC027097.2,-2.04792215054818
AC027139.1,-1.58280498924446
AC027176.2,0.057028688914698
AC027176.3,-3.70579607286351
AC027228.2,-0.441956503165242
AC027237.2,0.0917710962918616
AC027237.3,-2.37257367538881
AC027237.4,-0.55352652597936
AC027281.2,2.74675832190024
AC027290.3,-0.119819305655628
AC027307.2,-0.265428548385279
AC027307.3,-0.231401448327246
AC027309.2,1.08250540009789
AC027347.1,-1.58280498924446
AC027514.1,-5.20830226532181
AC027544.4,-2.19462159591972
AC027559.1,-0.631939683304023
AC027575.3,0.301774572219657
AC027601.1,0.777139579378831
AC027601.5,-0.263041067794737
AC027601.6,-0.439040178329208
AC027612.3,0.351392541177702
AC027612.4,-1.58280498924446
AC027644.2,-1.7403443524123
AC027644.3,-0.855316691780654
AC027644.4,0.0202652108006565
AC027682.4,-2.53616991030113
AC027682.7,1.38139930682437
AC027702.2,0.370453453809373
AC027808.1,0.1472718251732
AC034102.1,0.387637195362635
AC034111.1,-5.31506186658112
AC034198.2,0.659665521372342
AC034213.1,0.479845784826663
AC034223.1,2.89335992636937
AC034228.3,-1.03335332161028
AC034229.4,-2.21048617725207
AC034231.1,-0.145337013618808
AC034236.1,-0.264401798421528
AC034236.2,0.293321186099958
AC036176.1,-1.27447424468251
AC036214.2,0.942440776353268
AC036214.3,-2.10842106285856
AC037459.2,0.585732480799863
AC039056.2,0.389261314056904
AC040160.1,-0.281749494295218
AC040162.3,-0.807338502197925
AC040169.1,0.535506580981816
AC040169.2,-5.39311795790147
AC040904.1,-0.969939681223075
AC040970.1,1.35759819295805
AC040977.2,-1.12423982409992
AC044787.1,-0.575082383096488
AC044810.1,-2.06746698659529
AC044860.1,0.466605509077544
AC044860.2,0.602322992418721
AC046130.2,0.112790860609198
AC046134.1,-0.596591267477653
AC046134.2,0.419836618525505
AC046176.1,0.147872087925649
AC046185.1,0.902439109743309
AC046185.2,-1.79313618650746
AC046185.3,0.275469860178148
AC048338.1,-2.36751312306318
AC048341.2,-0.113964401734401
AC048344.4,-1.65283648741586
AC048351.2,1.23988935730738
AC048380.2,-0.7600342086047
AC048382.7,0.263997017915254
AC051619.4,1.70728157083005
AC051619.5,0.588444107461044
AC051619.6,-2.81125518359581
AC051635.1,1.11442206129521
AC053481.2,0.426564136353339
AC053503.4,-0.223498006806992
AC053513.1,-5.53510320680416
AC055716.2,0.42030171178628
AC055764.2,-0.309284586291651
AC055811.4,0.435274534513638
AC055822.1,-0.554155865099478
AC055839.2,-2.092337075207
AC055854.1,1.25421421693038
AC055855.3,-0.640396064786659
AC055876.3,1.00479136514284
AC058791.1,0.126423968428671
AC058822.1,2.45032792307501
AC060765.2,-22.5537589935549
AC060766.1,3.24143273854487
AC060766.4,-0.722755778448783
AC060766.5,-0.688897950646501
AC060780.1,1.08779747446189
AC060834.1,-1.81650248291055
AC061975.1,1.63787775377606
AC061975.7,0.405279365054885
AC061975.8,-2.03888425054324
AC061992.2,-1.40388433729597
AC062029.1,0.186513779297867
AC062037.3,1.2175018659572
AC062037.4,2.66017371324924
AC063943.1,-2.04266413784275
AC063943.2,-1.4433410183699
AC063952.1,-4.20041157802186
AC063952.4,-3.34350465259216
AC063979.2,-4.62284449015153
AC064799.1,-0.112140831385272
AC064801.1,-0.171528520697503
AC064807.1,0.538532293638011
AC064807.4,-0.280181067903606
AC064836.2,0.871197435766979
AC067747.1,1.00466302155726
AC067773.1,2.76761440245995
AC067838.1,-0.35804661122271
AC067852.1,-0.116475070706798
AC067852.2,0.600008694524368
AC067852.3,-0.679016140502844
AC067852.4,-3.66659393493329
AC067852.5,0.931843857645314
AC067863.2,0.180816820774842
AC067904.2,0.311306662468396
AC067930.2,0.527829405408824
AC067930.5,-0.9500028655501
AC067931.1,0.0708401556667055
AC067942.1,-2.24862438671601
AC067942.2,0.800759284450718
AC067968.1,0.940068845866965
AC068134.3,1.46547339695448
AC068205.2,2.31806931647205
AC068205.3,1.23492125197862
AC068205.4,1.86755057333912
AC068234.2,-1.69223270646009
AC068282.1,1.61918716499983
AC068282.2,-4.53541758814036
AC068305.1,0.0860733237025064
AC068305.2,-4.53541758814036
AC068338.1,0.472683295648533
AC068338.3,-0.743897892962637
AC068418.2,-1.52246951327566
AC068446.1,0.321584554681611
AC068448.2,-1.15606063669318
AC068473.5,0.650846562939115
AC068522.1,0.235060560654992
AC068533.3,2.6081712820059
AC068580.4,0.643471074719008
AC068587.4,-0.467594626228014
AC068587.5,-1.65677866505879
AC068587.6,-0.582863915332353
AC068587.7,0.0878462905680864
AC068587.8,-1.20985384606614
AC068594.1,0.663439474853224
AC068631.4,-0.478957250132447
AC068633.1,-0.613266513522188
AC068669.1,0.0959676796558318
AC068700.1,-3.51354541034583
AC068724.4,2.33572006057456
AC068790.2,0.572343367799557
AC068790.3,-0.652137167030414
AC068790.4,-1.13089849816497
AC068790.6,2.9065017736014
AC068790.8,-1.26811097448359
AC068792.1,-0.137080176130929
AC068831.3,-1.85258576679675
AC068831.7,4.25737926116598
AC068870.2,1.30616135971255
AC068888.1,3.17888463765944
AC068896.3,0.303325610407095
AC069148.1,0.14808835894195
AC069213.3,-0.736967797661441
AC069218.1,1.03013452928931
AC069224.2,-2.17509486126517
AC069234.1,-4.62284449015153
AC069234.5,-0.230756775674722
AC069257.3,0.19332652759657
AC069282.1,-0.0308222422573546
AC069287.3,0.959103554614206
AC069499.2,2.36799036168274
AC069499.3,-3.70579607286351
AC069503.1,-2.09923612572531
AC069503.3,-0.178023958927633
AC069528.1,-3.34350465259216
AC069528.2,-0.817243650441666
AC069544.1,1.09353135951992
AC069547.1,0.302276693520246
AC072052.1,-1.67729273713871
AC072054.1,-0.138226157491033
AC072061.1,0.814250343411637
AC073046.1,-0.830994178053431
AC073063.1,0.302172409211463
AC073071.1,0.609483553869499
AC073072.1,1.12418213211445
AC073073.1,-0.952132298701458
AC073073.2,-0.107319028972104
AC073107.1,-0.00864039387735882
AC073111.3,-1.01877460335042
AC073111.4,1.39593521442658
AC073136.2,1.00610486823346
AC073140.3,1.13177524163689
AC073167.1,-7.09830914204695
AC073195.2,0.700885543665264
AC073210.2,0.801939790437583
AC073261.1,-0.110662553784797
AC073263.1,-1.54336034314707
AC073264.3,-1.00460635968195
AC073283.2,0.0132488788980919
AC073335.2,-0.10965566581045
AC073342.1,-0.14248673318629
AC073343.2,-1.52769950353903
AC073349.2,0.862132160999359
AC073370.1,1.54874959710274
AC073389.1,0.479160503680563
AC073389.2,-0.419686539162807
AC073413.1,0.322754556765947
AC073415.1,1.80000442327768
AC073464.1,-3.99511851037335
AC073476.1,-2.5850407699061
AC073476.3,-1.58124998751442
AC073476.4,0.583817612065711
AC073508.3,1.0213445506823
AC073529.1,-2.69507901839369
AC073539.7,-0.830994178053431
AC073548.1,-0.398176087622974
AC073575.1,-1.58015978189748
AC073575.4,0.906502546751575
AC073592.6,-2.27956635220398
AC073610.1,1.0288417426919
AC073610.2,0.235741807801248
AC073612.1,0.696266384415285
AC073648.6,-1.63153119000813
AC073857.1,1.78996452353966
AC073861.1,-0.133159597079619
AC073878.1,-2.02081400357948
AC073896.2,-1.65370183381676
AC073934.1,-3.85769842807129
AC073957.3,-1.53785865192325
AC074032.1,-0.10293928761511
AC074050.4,-3.04257518676416
AC074117.1,0.440241824521188
AC074134.1,-0.358109165813544
AC074135.1,-7.06462056419535
AC074138.1,0.480375025568795
AC074141.1,-0.00810628802800234
AC074183.1,0.675159436436076
AC074183.2,-0.71625877991285
AC074212.1,-1.73781793153386
AC074290.2,-0.454151898119455
AC074386.1,0.62550041091171
AC076968.2,2.11954152205239
AC078795.1,-0.465556856202965
AC078802.2,-1.00317957323441
AC078817.1,0.162662338698041
AC078818.1,-1.58280498924446
AC078819.1,-0.364885740338148
AC078846.1,0.149251159067105
AC078850.1,-2.47493695866845
AC078881.1,0.794757722449783
AC078927.1,-0.784549923339391
AC078991.1,-0.370450847010912
AC078993.1,-0.327676711629875
AC079140.2,0.463001024904796
AC079145.1,-1.39145017133961
AC079174.2,0.324949673032135
AC079193.2,0.838156069044884
AC079228.1,-0.193018664622246
AC079250.1,-0.366800932172647
AC079296.1,0.930692960309981
AC079298.1,-2.42533792242948
AC079305.2,-8.71290832237845
AC079305.4,2.22755058829519
AC079328.1,0.153440164578523
AC079385.1,0.63150131906519
AC079414.3,-1.37668783129766
AC079416.4,-0.110662553784797
AC079447.1,0.600086378423401
AC079594.2,0.484687292356019
AC079684.2,-1.57278300055057
AC079776.1,-0.0941892669202083
AC079777.1,-2.12256065664295
AC079781.3,0.121951205740139
AC079781.4,-1.39451694286238
AC079781.5,-0.739016627303613
AC079807.1,0.468987604515441
AC079834.2,-0.824244655355591
AC079848.2,-1.2641052020507
AC079921.1,-1.36121946998439
AC079921.2,-3.10877188301955
AC079922.1,0.531113699091104
AC079922.2,0.422863581276299
AC079944.1,-0.328978768884466
AC079944.2,-1.0954551681601
AC080013.1,-1.47347229550467
AC080023.2,-0.394798725955925
AC080037.1,-3.08429925560338
AC080038.2,-0.610778431844728
AC080038.4,0.423047327605305
AC080112.1,-0.145698919358755
AC080112.4,-1.53261402517167
AC080125.1,-1.63051536083731
AC080128.2,-1.53483879346813
AC080129.2,-1.93727347118147
AC083798.2,0.444027753450313
AC083799.1,4.6689196221359
AC083806.1,-3.12131335134269
AC083806.2,1.088135776212
AC083843.2,-4.78324823162061
AC083843.3,0.467658323841891
AC083855.2,0.596906393756184
AC083862.2,0.439959437949561
AC083873.1,-1.61799548721414
AC083899.1,0.299676537700368
AC083906.5,-0.0438618019328392
AC084018.2,-1.48324991129445
AC084035.1,-0.110662553784797
AC084121.2,-0.697698391713885
AC084123.1,-0.110662553784797
AC084198.4,0.128454743794364
AC084262.2,-4.92758821510964
AC084337.2,-0.0996974739760567
AC084757.1,2.89038123285066
AC084757.4,-4.35687377667129
AC084782.1,0.727356049394113
AC084782.3,1.76215931546985
AC084824.2,0.446088803651881
AC084824.6,-0.496792293761599
AC084864.1,-8.65568290068623
AC084880.1,0.235524323788098
AC087163.3,-2.66321611225322
AC087164.2,-0.412064093105852
AC087190.3,-1.17231540529403
AC087203.3,0.949427384873937
AC087239.1,-0.13677088608409
AC087289.3,-0.194494377237465
AC087289.5,-0.570313859889377
AC087343.1,-0.0361622537712836
AC087385.2,-0.600311517991552
AC087392.1,1.71820757519553
AC087392.5,-2.10106132195111
AC087441.2,-0.0969451636047133
AC087499.4,0.61939057552178
AC087500.1,0.990686377393107
AC087501.4,0.0959006556164068
AC087521.2,0.0391372776158111
AC087612.1,-1.43864397068351
AC087623.2,1.56958551476046
AC087623.3,0.102829634786059
AC087632.2,-0.675955890606947
AC087633.2,-1.15059924235628
AC087645.2,-0.0649774835709434
AC087650.1,0.745437592421015
AC087721.2,-23.2726328629532
AC087741.1,-0.290573450994895
AC087741.2,-0.821424965321814
AC087741.3,-0.187575590335742
AC087742.1,2.47024567757548
AC087752.4,-1.04717284356237
AC087854.2,-0.359589292779121
